AA_ELEICAO,NR_ZONA,NR_SECAO,CD_TIPO_SECAO_AGREGADA,DS_TIPO_SECAO_AGREGADA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,CD_TIPO_LOCAL,DS_TIPO_LOCAL,DS_ENDERECO,NM_BAIRRO,NR_CEP,NR_LATITUDE,NR_LONGITUDE,CD_SITU_LOCAL_VOTACAO,DS_SITU_LOCAL_VOTACAO,CD_SITU_ZONA,DS_SITU_ZONA,CD_SITU_SECAO,DS_SITU_SECAO,CD_SITU_LOCALIDADE,DS_SITU_LOCALIDADE,CD_SITU_SECAO_ACESSIBILIDADE,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR,QT_ELEITOR_ELEICAO
2020,174,224,1,Principal,1970,EMEB PROFA ERMINIA PAGGI,1,Convencional,"RUA MARISA PRADO, 166",JARDIM PALERMO,9780410,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,291,398
2020,414,17,3,Distribuída de ofício,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,0
2020,409,94,1,Principal,1104,EE. PROFª MARIA PIRES,1,Convencional,"ESTRADA DO VERGUEIRO, 631-A - JD. JUSSARA - B.BALNEÁRIA",BOTUJURU,9822020,-23.7625832,-46.5374496,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,331,375
2020,296,430,1,Principal,1481,EMEB. FLORESTAN FERNANDES,1,Convencional,"RUA CAMINHO DA EDUCAÇÃO, 330",VILA FERREIRA,9851135,-23.7168239,-46.5884095,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,365,365
2020,174,396,1,Principal,2100,EE MAURICIO DE CASTRO (ANTIGA EE SÃO PEDRO),1,Convencional,RUA DO OLEODUTO S/N,VILA SÃO PEDRO,9784050,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,291,397
2020,174,61,3,Distribuída de ofício,1104,EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA,1,Convencional,"RUA ABRAMO LUCHESI, 12",JARDIM LEBLON,9781030,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,249,0
2020,414,82,1,Principal,1066,EE. PROF. CLÓVIS DE LUCCA,1,Convencional,"RUA DOS VIANAS, 1915",JARDIM FARINA,9760510,-23.70438388,-46.53555858,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,388,422
2020,414,198,1,Principal,1074,EMEB. PROFA. MARIA THEREZINHA BESANA,1,Convencional,"RUA DOS VIANAS, 2897",JARDIM FARINA,9761000,-23.70767359,-46.52704812,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,356,356
2020,409,384,1,Principal,1392,EMEB JOSE CATALDI,1,Convencional,"RUA JOÃO GERBELLI, 330 - DEMARCHI",JARDIM ANDRÉA DEMARCHI,9820380,-23.7385589,-46.5499879,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,116,421
2020,174,112,1,Principal,1155,EE JORNALISTA VLADIMIR HERZOG,1,Convencional,"RUA DO CRUZEIRO, 262",VILA DUSI,9725310,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,281,418
2020,409,251,1,Principal,1260,EE. DIPLOMATA SERGIO VIEIRA DE MELLO,1,Convencional,"ESTRADA DOS ALVARENGA, 4100",ALVARENGA,9850550,-23.7347048,-46.5854403,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,338,374
2020,283,295,1,Principal,1198,EMEB. PROFª PEDRA DE CARVALHO,1,Convencional,"RUA CARLOS AYRES, 400",JARDIM VERA CRUZ,9860065,-23.70257889,-46.57808385,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,331,331
2020,409,132,1,Principal,1155,EE. PROF. DOMINGOS PEIXOTO DA SILVA,1,Convencional,"ESTRADA DOS ALVARENGA, 7199 - JD. LAURA",ALVARENGA,9850550,-23.7451778,-46.607764,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,365,406
2020,283,73,1,Principal,1082,EE. ENGENHEIRO FRANCISCO PRESTES MAIA,1,Convencional,"AVENIDA ÁLVARO GUIMARÃES, 350",PLANALTO,9890001,-23.69373327,-46.56814652,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,361,436
2020,174,106,1,Principal,1147,EMEB  PROF CASSIANO FARIA,1,Convencional,"RUA LEILA GONCALVES, 480",VILA GONÇALVES,9725050,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,275,364
2020,414,156,1,Principal,1155,EE. PROF. MAURÍCIO ANTUNES FERRAZ,1,Convencional,"RUA PRINCESA FRANCISCA CAROLINA, 555",JARDIM NOVA PETRÓPOLIS,9770340,-23.70497931,-46.54292674,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,315,315
2020,296,298,1,Principal,1040,EE. MIZUHO,1,Convencional,"ESTRADA DO COOPERATIVA, 575",JARDIM FEI MIZUHO,9850480,-23.7226764,-46.5856822,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,390,390
2020,414,76,1,Principal,1066,EE. PROF. CLÓVIS DE LUCCA,1,Convencional,"RUA DOS VIANAS, 1915",JARDIM FARINA,9760510,-23.70438388,-46.53555858,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,385,423
2020,414,15,3,Distribuída de ofício,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,351,0
2020,174,217,1,Principal,1236,EE PROF CELIO LUIZ NEGRINI,1,Convencional,"ESTRADA DA PEDRA BRANCA, S/N",AREIÃO,9792000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,294,418
2020,174,167,1,Principal,1236,EE PROF CELIO LUIZ NEGRINI,1,Convencional,"ESTRADA DA PEDRA BRANCA, S/N",AREIÃO,9792000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,297,418
2020,414,36,1,Principal,1031,EMEB. PROFA. ANNITA MAGRINI GUEDES,1,Convencional,"RUA AMERICANA, 102",VILA BAETA NEVES,9751110,-23.68890513,-46.54542277,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,274,397
2020,174,328,1,Principal,2070,EMEB CLAUDEMIR GOMES DO VALE,1,Convencional,"ESTRADA DA PEDRA BRANCA, 854",AREIÃO,9792000,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,305,416
2020,174,147,1,Principal,1163,EE PROF CARLOS PEZZOLO,1,Convencional,"RUA TIRADENTES, 1755",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,275,404
2020,283,71,1,Principal,1082,EE. ENGENHEIRO FRANCISCO PRESTES MAIA,1,Convencional,"AVENIDA ÁLVARO GUIMARÃES, 350",PLANALTO,9890001,-23.69373327,-46.56814652,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,437
2020,296,438,3,Distribuída de ofício,1457,EE. REVERENDO OMAR DAIBERT,1,Convencional,"RUA LEONARDO MARTINS NETO, 41",VILA CRUZEIRO,9850020,-23.7318251,-46.5722542,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,0
2020,174,270,3,Distribuída de ofício,1155,EE JORNALISTA VLADIMIR HERZOG,1,Convencional,"RUA DO CRUZEIRO, 262",VILA DUSI,9725310,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,280,0
2020,414,166,3,Distribuída de ofício,1040,EE. DR. JOSÉ FORNARI,1,Convencional,"RUA APARECIDA, 198",VILA BAETA NEVES,9751330,-23.69197852,-46.5460875,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,343,0
2020,409,120,1,Principal,1139,EE. DR. MATHIAS OCTAVIO ROXO NOBRE,1,Convencional,"ESTRADA GALVAO BUENO, 4983",BATISTINI,9842080,-23.755573,-46.5764431,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,315,384
2020,409,154,1,Principal,1171,EE. AYRTON SENNA DA SILVA,1,Convencional,"R SALIM MAHFOUD, S/N",PARQUE TERRA NOVA I I,9820780,-23.7483238,-46.5490969,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,369,406
2020,414,129,1,Principal,1112,COLÉGIO ARBOS,1,Convencional,"RUA SERGIPE, 300",VILA JULIA,9770080,-23.70833994,-46.54155165,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,321,434
2020,174,507,3,Distribuída de ofício,1260,EE PROF JOAQUIM MOREIRA BERNARDES,1,Convencional,"AVENIDA CONDE DE SAO LOURENCO, 65",JARDIM SILVINA,9791260,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,295,0
2020,174,67,1,Principal,1112,EE BRAZILIA TONDI DE LIMA,1,Convencional,"RUA IZABEL DE ANDRADE MAIA, 733",VILA SAO JOSÉ,9790430,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,294,403
2020,296,199,1,Principal,1112,EE. PROF EUCLYDES DESLANDES,1,Convencional,"ESTRADA DOS CASA, 2109",JARDIM IPÊ,9840000,-23.7419138,-46.5724073,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,366,395
2020,409,178,1,Principal,1244,EE. MARCO ANTONIO PRUDENTE DE TOLEDO,1,Convencional,"ESTRADA DO  PONEY CLUB, 2120",ALVARENGA,9853005,-23.7557487,-46.6055792,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,350,376
2020,296,63,1,Principal,1074,EE. DOUTOR JOÃO FIRMINO CORREIA DE ARAÚJO,1,Convencional,"RUA MARIA  AZEVEDO FLORENCE, 233",VILA CLARAVAL,9811050,-23.7248032,-46.5673258,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,380,380
2020,409,323,1,Principal,1350,EM. JOSÉ ARNAUD DA SILVA,1,Convencional,"RUA DAS PAINEIRAS, 01 - ALVARENGA",JARDIM PINHEIROS,9854700,-23.7600709,-46.5974048,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,364,440
2020,409,150,1,Principal,1171,EE. AYRTON SENNA DA SILVA,1,Convencional,"R SALIM MAHFOUD, S/N",PARQUE TERRA NOVA I I,9820780,-23.7483238,-46.5490969,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,367,413
2020,283,228,3,Distribuída de ofício,1171,EE. WALLACE COCKRANE SIMONSEN,1,Convencional,"RUA TASMAN, 449",JARDIM DO MAR,9750360,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,251,0
2020,284,5,1,Principal,1015,EMEB. PROF. OTÍLIO DE OLIVEIRA,1,Convencional,"RUA LONDRINA, 350",RUDGE RAMOS,9635100,-23.6525083,-46.5709038,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,352,418
2020,283,287,1,Principal,1295,EE. PROFª ANÉSIA LOUREIRO GAMA,1,Convencional,"RUA EDUARDO DE OLIVEIRA, 35",JARDIM SILVESTRE,9608010,-23.67455564,-46.56157666,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,346,414
2020,174,283,1,Principal,2011,EMEB MARIANA BENVINDA DA COSTA,1,Convencional,"RUA AURELIANO DE SOUZA, 01",FERRAZÓPOLIS,9781120,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,254,401
2020,414,48,1,Principal,1040,EE. DR. JOSÉ FORNARI,1,Convencional,"RUA APARECIDA, 198",VILA BAETA NEVES,9751330,-23.69197852,-46.5460875,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,343,416
2020,409,168,1,Principal,1139,EE. DR. MATHIAS OCTAVIO ROXO NOBRE,1,Convencional,"ESTRADA GALVAO BUENO, 4983",BATISTINI,9842080,-23.755573,-46.5764431,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,330,330
2020,414,171,1,Principal,1163,EE. PROF. WALKER DA COSTA BARBOSA,1,Convencional,AVENIDA LUIS PEQUINI S/N,JARDIM NASCIMENTO,9780250,-23.71082152,-46.52979188,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,290,418
2020,409,314,1,Principal,1309,EM. HELENA ZANFELICI DA SILVA,1,Convencional,"RUA JOSÉ FARHAT, 80",FINCO,9831405,-23.7869332,-46.5376866,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,355,415
2020,296,359,1,Principal,1457,EE. REVERENDO OMAR DAIBERT,1,Convencional,"RUA LEONARDO MARTINS NETO, 41",VILA CRUZEIRO,9850020,-23.7318251,-46.5722542,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,363,399
2020,283,146,1,Principal,1163,EMEB. PROFº GERALDO HYPÓLITO,1,Convencional,"RUA CONTINENTAL, 785",JARDIM DO MAR,9726411,-23.68520682,-46.56254519,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,396,396
2020,409,271,1,Principal,1287,EM. ISIDORO BATTISTIN,1,Convencional,"ESTRADA GALVAO BUENO, 5085",BATISTINI,9842080,-23.7560124,-46.5772359,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,345,420
2020,409,363,1,Principal,1333,EM. NATALINA CUZZIOL FERRO,1,Convencional,"RUA SALIM MAHFOUD, 965",PARQUE TERRA NOVA I I,9820780,-23.7490389,-46.5490682,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,372,406
2020,409,250,1,Principal,1244,EE. MARCO ANTONIO PRUDENTE DE TOLEDO,1,Convencional,"ESTRADA DO  PONEY CLUB, 2120",ALVARENGA,9853005,-23.7557487,-46.6055792,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,344,378
2020,283,338,1,Principal,1376,EMEB. CASSIANO RICARDO,1,Convencional,"AVENIDA MOINHO FABRINI, 680",JARDIM VERA CRUZ,9861160,-23.69891871,-46.58168464,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,358,447
2020,174,494,2,Agregada,2135,EMEB REGINA ROCCO CASA I (ANTIGO CEU),1,Convencional,"RUA TIRADENTES, 1845",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,121,0
2020,296,84,1,Principal,1090,EE. PROF JOAO BATISTA BERNARDES,1,Convencional,"RUA JOAO XXIII, 340",JARDIM NAZARETH,9851630,-23.7149755,-46.5938781,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,379,405
2020,174,516,3,Distribuída de ofício,1171,EMEB PROF ANDRE FERREIRA,1,Convencional,"RUA REGENTE LIMA E SILVA, 301",FERRAZÓPOLIS,9781130,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,72,0
2020,414,10,1,Principal,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,361,427
2020,174,72,3,Distribuída de ofício,1112,EE BRAZILIA TONDI DE LIMA,1,Convencional,"RUA IZABEL DE ANDRADE MAIA, 733",VILA SAO JOSÉ,9790430,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,293,0
2020,409,3,1,Principal,1015,EM. SEN. TEOTÔNIO VILELA,1,Convencional,"RUA MATHILDE FERRARI MARÇON, 30",DEMARCHI,9840360,-23.7432832,-46.5700133,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,343,403
2020,409,37,1,Principal,1040,EE. FRANCISCO CRISTIANO LIMA DE FREITAS,1,Convencional,"ESTRADA DO PONEY CLUB, S/N - JD. DAS ORQUÍDEAS",ALVARENGA,9853005,-23.750671,-46.5998315,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,342,400
2020,174,288,1,Principal,2011,EMEB MARIANA BENVINDA DA COSTA,1,Convencional,"RUA AURELIANO DE SOUZA, 01",FERRAZÓPOLIS,9781120,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,275,401
2020,174,284,1,Principal,2046,COLÉGIO COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,317,407
2020,284,169,3,Distribuída de ofício,1040,EMEB. PROF. KAZUÊ FUZINÁKA,1,Convencional,"RUA CÂNDIDO PORTINARI , 205",PARQUE SÃO PEDRO,9623010,-23.6619162,-46.5727804,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,284,0
2020,284,70,1,Principal,1074,EE. MIN. LAUDO FERREIRA DE CAMARGO,1,Convencional,"RUA JÚLIO DE MESQUITA, 757",PAULICÉIA,9691100,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,405
2020,284,190,1,Principal,1104,EMEB. RAMIRO GONÇALEZ FERNANDES,1,Convencional,"RUA NIGÉRIA, 80",VILA NOVA SANTA LUZIA,9671040,-23.6667859,-46.6081472,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,307,409
2020,409,100,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99 - RIACHO GRANDE",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,322,385
2020,409,63,3,Distribuída de ofício,1066,EE. SANTA DALMOLIN DEMARCHI,1,Convencional,"RUA ANTONIO SERAFIM ZAMPIERI, 120 - DEMARCHI",JARDIM LAURO GOMES,9820050,-23.7345575,-46.55695,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,304,0
2020,296,412,1,Principal,1457,EE. REVERENDO OMAR DAIBERT,1,Convencional,"RUA LEONARDO MARTINS NETO, 41",VILA CRUZEIRO,9850020,-23.7318251,-46.5722542,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,364,399
2020,409,259,1,Principal,1244,EE. MARCO ANTONIO PRUDENTE DE TOLEDO,1,Convencional,"ESTRADA DO  PONEY CLUB, 2120",ALVARENGA,9853005,-23.7557487,-46.6055792,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,344,378
2020,174,80,1,Principal,1201,EMEB ANTONIO DE LIMA,1,Convencional,"RUA DOM FERNANDO MASCARENHAS, 100",JARDIM SILVINA,9791020,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,265,422
2020,283,137,1,Principal,1155,EE. VINTE DE AGOSTO,1,Convencional,"AVENIDA KENNEDY, 919",JARDIM DO MAR,9726263,-23.68178897,-46.55810918,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,447
2020,296,459,3,Distribuída de ofício,1490,COLÉGIO ÁBACO,1,Convencional,"AVENIDA JOÃO FIRMINO, 1.099",VILA SIMONE,9810260,-23.7222448,-46.5684775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,382,0
2020,409,206,1,Principal,1260,EE. DIPLOMATA SERGIO VIEIRA DE MELLO,1,Convencional,"ESTRADA DOS ALVARENGA, 4100",ALVARENGA,9850550,-23.7347048,-46.5854403,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,355,355
2020,414,46,3,Distribuída de ofício,1031,EMEB. PROFA. ANNITA MAGRINI GUEDES,1,Convencional,"RUA AMERICANA, 102",VILA BAETA NEVES,9751110,-23.68890513,-46.54542277,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,271,0
2020,414,63,1,Principal,1058,EMEB. GOFREDO TEIXEIRA DA SILVA TELLES,1,Convencional,"RUA GIACINTO TOGNATO, 1672",VILA BAETA NEVES,9760372,-23.69989093,-46.53599848,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,289,434
2020,414,1,1,Principal,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,342,428
2020,174,195,1,Principal,1236,EE PROF CELIO LUIZ NEGRINI,1,Convencional,"ESTRADA DA PEDRA BRANCA, S/N",AREIÃO,9792000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,301,418
2020,284,193,3,Distribuída de ofício,1201,EMEBE. NEUSA BASSETTO,1,Convencional,"RUA ENGENHEIRO ISAC GARCÊZ, 90",VILA CAMINHO DO MAR,9619110,-23.6666511,-46.5676902,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,387,0
2020,409,381,3,Distribuída de ofício,1120,EE. OMAR DONATO BASSANI,1,Convencional,"ESTRADA ERNESTO ZABEU, 253",TATETOS,9835000,-23.828956,-46.5602879,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,359,0
2020,283,78,1,Principal,1090,EMEB. DOUTOR VICENTE ZAMMITE MAMMANA,4,Temporário,"RUA OSCARITO, 25",JARDIM GAGLIARDI,9890040,-23.69472074,-46.56980788,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,323,323
2020,414,165,3,Distribuída de ofício,1120,EMEB. ANA HENRIQUETA CLARK MARIM,1,Convencional,"RUA DOS VIANAS, 3590",JARDIM INDUSTRIAL,9761000,-23.70732549,-46.52108597,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,219,0
2020,174,325,1,Principal,2038,EMEB IRMÃ ODETE MARIA RAMOS PINTO,1,Convencional,"RUA DA COMUNIDADE, 100 A 160",VILA SÃO PEDRO,9784145,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,290,401
2020,284,65,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,338,426
2020,174,345,1,Principal,2070,EMEB CLAUDEMIR GOMES DO VALE,1,Convencional,"ESTRADA DA PEDRA BRANCA, 854",AREIÃO,9792000,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,316,416
2020,283,206,3,Distribuída de ofício,1171,EE. WALLACE COCKRANE SIMONSEN,1,Convencional,"RUA TASMAN, 449",JARDIM DO MAR,9750360,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,254,0
2020,409,393,1,Principal,1430,EMEB FERNANDO PESSOA,1,Convencional,"ESTRADA PONEY CLUB, 1533",JARDIM DAS ORQUÍDEAS,9853005,-23.7521034,-46.6013414,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,491
2020,284,146,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,332,427
2020,283,144,1,Principal,1163,EMEB. PROFº GERALDO HYPÓLITO,1,Convencional,"RUA CONTINENTAL, 785",JARDIM DO MAR,9726411,-23.68520682,-46.56254519,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2020,414,8,1,Principal,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,356,427
2020,409,241,1,Principal,1317,EM. PROF. PAULO FREIRE,1,Convencional,"ESTRADA HENRIQUE ROSA, 411 - JD. TUPÃ",FINCO,9831505,-23.7958558,-46.5473249,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,350,428
2020,174,360,1,Principal,2070,EMEB CLAUDEMIR GOMES DO VALE,1,Convencional,"ESTRADA DA PEDRA BRANCA, 854",AREIÃO,9792000,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,328,416
2020,284,128,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,332,427
2020,174,120,1,Principal,1155,EE JORNALISTA VLADIMIR HERZOG,1,Convencional,"RUA DO CRUZEIRO, 262",VILA DUSI,9725310,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,279,419
2020,284,39,1,Principal,1031,EE. LAURO GOMES DE ALMEIDA,1,Convencional,"RUA GAL. CRAVEIRO LOPES, 110",VILA CAMARGO,9634010,-23.6523798,-46.5684551,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,241,353
2020,409,266,3,Distribuída de ofício,1147,EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA,1,Convencional,"RUA FERNANDO PESSOA, 192 - BATISTINI",JARDIM DA REPRESA,9844390,-23.7700674,-46.597488,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,301,0
