;AA_ELEICAO;NR_ZONA;NR_SECAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NR_LOCAL_VOTACAO;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
1564;2016;174;124;1;Principal;1180;EE YOLANDA NORONHA DO NASCIMENTO;1;Convencional;AVENIDA VISCONDE DE CAIRU, 252;JARDIM SILVINA;9791100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;354;354
1565;2016;174;266;1;Principal;1996;EMEB JOSÉ LUIZ JUCÁ;1;Convencional;RUA TIRADENTES Nº 3180;VILA ESPERANCA;9831300;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
1566;2016;283;280;1;Principal;1082;EE. ENGENHEIRO FRANCISCO PRESTES MAIA;1;Convencional;AVENIDA ÁLVARO GUIMARÃES, 350;PLANALTO;9890001;-23,69373327;-46,56814652;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
1567;2016;284;78;1;Principal;1074;EE. MIN. LAUDO FERREIRA DE CAMARGO;1;Convencional;RUA JÚLIO DE MESQUITA, 757;PAULICÉIA;9691100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
1568;2016;284;210;1;Principal;1201;EMEBE. NEUSA BASSETTO;1;Convencional;RUA ENGENHEIRO ISAC GARCÊZ, 90;VILA CAMINHO DO MAR;9619110;-23,6666511;-46,5676902;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
1569;2016;284;45;1;Principal;1031;EE. LAURO GOMES DE ALMEIDA;1;Convencional;RUA GAL. CRAVEIRO LOPES, 110;VILA CAMARGO;9634010;-23,6523798;-46,5684551;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;312;312
1570;2016;409;131;1;Principal;1147;EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA;1;Convencional;RUA FERNANDO PESSOA, 192;JARDIM DA REPRESA;9844390;-23,7700674;-46,597488;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;341;341
1571;2016;174;85;1;Principal;1120;EMEB  PREFEITO ALDINO PINOTTI;1;Convencional;RUA ANTONIO SIMIONATO, 103;VILA SANTA TEREZINHA;9780180;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;373;373
1572;2016;174;315;1;Principal;2046;COC;1;Convencional;AVENIDA FRANCISCO PRESTES MAIA, 116;CENTRO;9770000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
1573;2016;284;152;1;Principal;1104;EMEB. RAMIRO GONÇALES FERNANDES;1;Convencional;RUA NIGÉRIA, 80;VILA NOVA SANTA LUZIA;9671040;-23,6667859;-46,6081472;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;364;364
1574;2016;409;356;1;Principal;1180;EM. JOSÉ IBIAPINO FRANKLIN;1;Convencional;RUA EDMUNDO DOS SANTOS, 14;SANTA CRUZ;9835563;-23,8442335;-46,5989574;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;158;158
1575;2016;296;375;1;Principal;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
1576;2016;296;386;1;Principal;1090;EE. PROF JOAO BATISTA BERNARDES;1;Convencional;RUA JOAO XXIII, 340;JARDIM NAZARETH;9851630;-23,7149755;-46,5938781;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;382;382
1577;2016;296;106;1;Principal;1120;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;377;377
1578;2016;296;8;1;Principal;1015;EMEB.  ESTUDANTE FLAMÍNIO ARAÚJO DE CASTRO RANGEL;1;Convencional;RUA ASSUNÇÃO, 176;VILA MARCHI;9810410;-23,721102;-46,5611371;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;369;369
1579;2016;284;89;1;Principal;1082;EE. DR. FAUSTO CARDOSO FIGUEIRA DE MELLO;1;Convencional;RUA FRANCISCO ALVES, 580;PAULICÉIA;9692000;-23,6691883;-46,5855106;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;380;380
1580;2016;296;343;1;Principal;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
1581;2016;174;202;1;Principal;1937;EMEB EDSON DANILO DOTTO;1;Convencional;RUA HUM, 1875;PARQUE SELETA;9791530;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
1582;2016;409;21;1;Principal;1031;EE. PROF. JACOB CASSEB;1;Convencional;ESTRADA DA CAMA PATENTE, 200;ALVARENGA;9842100;-23,7410473;-46,5960142;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;334;334
1583;2016;409;319;1;Principal;1341;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
1584;2016;174;34;1;Principal;1090;EE PROFA LUIZA COLLACO QUEIROZ  FONSECA;1;Convencional;RUA VICENTE MOREIRA DA ROCHA, 44;FERRAZÓPOLIS;9790100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;382;382
1585;2016;409;335;1;Principal;1201;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
1586;2016;296;203;1;Principal;1040;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
1587;2016;296;226;1;Principal;1120;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;399;399
1588;2016;283;316;1;Principal;1333;EE. PROFª VILMA APPARECIDA ANSELMO SILVEIRA;1;Convencional;RUA JOÃO DOMINGOS TAVARES, 183;JARDIM CALUX;9895010;-23,7005929;-46,57100556;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
1589;2016;174;143;1;Principal;1236;EE PROF CELIO LUIZ NEGRINI;1;Convencional;ESTRADA DA PEDRA BRANCA, S/N;AREIÃO;9792000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
1590;2016;409;33;1;Principal;1040;EE. FRANCISCO CRISTIANO LIMA DE FREITAS;1;Convencional;ESTRADA DO PONEY CLUB, S/N;ALVARENGA;9853005;-23,750671;-46,5998315;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;352;352
1591;2016;414;130;1;Principal;1112;COLÉGIO ARBOS;1;Convencional;RUA SERGIPE, 300;VILA JULIA;9770080;-23,70833994;-46,54155165;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;371;371
1592;2016;409;66;1;Principal;1074;EE. DR. FRANCISCO EMYGDIO PEREIRA NETO;1;Convencional;R ARMANDO BACKX, 441;JARDIM DAS ACÁCIAS;9811410;-23,7290928;-46,555254;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;327;327
1593;2016;414;172;1;Principal;1040;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
1594;2016;296;52;1;Principal;1058;EE. PROFª. MARIA OSÓRIO TEIXEIRA;1;Convencional;RUA JOSE DIAS DONADELLI, 567;JARDIM BELITA;9851180;-23,7160163;-46,5891974;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;367;367
1595;2016;284;79;1;Principal;1074;EE. MIN. LAUDO FERREIRA DE CAMARGO;1;Convencional;RUA JÚLIO DE MESQUITA, 757;PAULICÉIA;9691100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;344;344
1596;2016;409;198;1;Principal;1112;EE. PROF. JOSÉ JORGE DO AMARAL;1;Convencional;RUA FRANCISCO MARIOTTO, 99;JARDIM BROOKLIN;9831440;-23,793713;-46,5389224;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;378;378
1597;2016;414;206;1;Principal;1139;INBM. INSTITUTO DE ENSINO BARÃO DE MAUÁ;1;Convencional;AVENIDA SENADOR FLÁQUER, 555;VILA EUCLIDES;9725442;-23,6977748;-46,55932775;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;366;366
1598;2016;284;49;1;Principal;1058;EMEB. VIRIATO CORREIA;1;Convencional;RUA BRASIL, 430;RUDGE RAMOS;9627000;-23,6605931;-46,5641251;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
1599;2016;296;102;1;Principal;1112;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
1600;2016;284;114;1;Principal;1090;EE. PROF. JORGE RAHME;1;Convencional;AV. DO TABOÃO, 3550;TABOÃO;9656000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;357;357
1601;2016;283;364;1;Principal;1341;COLÉGIO ANCHIETA;1;Convencional;AV. SENADOR VERGUEIRO, 505;JARDIM DO MAR;9750000;-23,6895777;-46,5526423;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;400;400
1602;2016;174;176;1;Principal;1015;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;268;268
1603;2016;284;109;1;Principal;1090;EE. PROF. JORGE RAHME;1;Convencional;AV. DO TABOÃO, 3550;TABOÃO;9656000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;356;356
1604;2016;174;141;1;Principal;1058;EE JOAO RAMALHO;1;Convencional;RUA JOSE BONIFACIO, 102;CENTRO;9721160;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;371;371
1605;2016;409;339;1;Principal;1252;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
1606;2016;174;162;1;Principal;1163;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;338;338
1607;2016;414;187;1;Principal;1120;EMEB. ANA HENRIQUETA CLARK MARIM;1;Convencional;RUA DOS VIANAS, 3590;JARDIM INDUSTRIAL;9761000;-23,70732549;-46,52108597;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;343;343
1608;2016;409;132;1;Principal;1155;EE. PROF. DOMINGOS PEIXOTO DA SILVA;1;Convencional;ESTRADA DOS ALVARENGA, 7199;ALVARENGA;9850550;-23,7451778;-46,607764;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;357;357
1609;2016;296;320;1;Principal;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
1610;2016;284;113;1;Principal;1090;EE. PROF. JORGE RAHME;1;Convencional;AV. DO TABOÃO, 3550;TABOÃO;9656000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;361;361
1611;2016;296;93;1;Principal;1104;EMEB. PROFº. SALVADOR GORI;1;Convencional;ESTRADA PARTICULAR FUKUTARO YIDA, 700;JARDIM UENOYAMA;9852060;-23,7197638;-46,5958002;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
1612;2016;174;30;1;Principal;1015;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;292;292
1613;2016;409;284;1;Principal;1201;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
1614;2016;174;66;1;Principal;1112;EE BRASILIA TONDI DE LIMA;1;Convencional;AVENIDA ISABEL DE ANDRADE MAIA, 7;VILA SAO JOSÉ;9790430;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;345;345
1615;2016;174;82;1;Principal;1201;EMEB ANTONIO DE LIMA;1;Convencional;RUA DOUTOR FERNANDO MASCARENHAS, 100;JARDIM SILVINA;9791020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;346;346
1616;2016;409;261;1;Principal;1236;EM. HEITOR VILLA LOBOS;1;Convencional;RUA MATEOS DEMARCHI, 229;JARDIM DAS QUATRO MARIAS;9820270;-23,7397554;-46,5558268;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;340;340
1617;2016;414;109;1;Principal;1082;EMEB. MARIA ADELAIDE;1;Convencional;AVENIDA SENADOR FLÁQUER, 979;VILA EUCLIDES;9725443;-23,70089249;-46,56042605;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;365;406
1618;2016;409;312;1;Principal;1287;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
1619;2016;296;388;1;Principal;1465;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
1620;2016;174;229;1;Principal;1015;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;251;251
1621;2016;174;127;1;Principal;1180;EE YOLANDA NORONHA DO NASCIMENTO;1;Convencional;AVENIDA VISCONDE DE CAIRU, 252;JARDIM SILVINA;9791100;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;347;347
1622;2016;409;361;1;Principal;1341;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;249;249
1623;2016;284;215;1;Principal;1236;EXTERNATO RIO BRANCO;1;Convencional;RUA PIO XII, 45;PARQUE SANTO ANTONIO;9624020;-23,6579461;-46,5722207;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
1624;2016;409;328;1;Principal;1341;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
1625;2016;409;93;1;Principal;1104;EE. PROFª MARIA PIRES;1;Convencional;ESTRADA DO VERGUEIRO, 631-A - JD. JUSSARA;BOTUJURU;9822020;-23,7625832;-46,5374496;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
1626;2016;174;110;1;Principal;1155;EE JORNALISTA WLADIMIR HERZOG;1;Convencional;RUA DO CRUZEIRO, 262;VILA DUSI;9725310;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;325;325
1627;2016;174;414;1;Principal;1937;EMEB EDSON DANILO DOTTO;1;Convencional;RUA HUM, 1875;PARQUE SELETA;9791530;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;104;104
1628;2016;414;34;1;Principal;1023;EMEB. PADRE ANGELO CERONI;1;Convencional;AVENIDA PERY RONCHETTI, S/N;JARDIM NASCIMENTO;9771001;-23,70671783;-46,5358856;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;350;350
1629;2016;284;226;1;Principal;1244;EMEB GONÇALVES DIAS;1;Convencional;RUA GRA BRETANHA 250;TABOÃO;9667030;-23,6617988;-46,6095721;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;400;400
1630;2016;296;241;1;Principal;1317;EE. PROFª. CLARICE MAGALHÃES CASTRO;1;Convencional;AVENIDA SENADOR RICARDO BATISTA, 355;VILA SIMONE;9812510;-23,7230059;-46,5725757;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
1631;2016;296;318;1;Principal;1333;EE. PROFª. MARIA AUXILIADORA MARQUES;1;Convencional;RUA DOS TAPIRANGÁS, 35;PARQUE DOS PÁSSAROS;9861325;-23,710898;-46,5844147;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
1632;2016;296;355;1;Principal;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
1633;2016;414;85;1;Principal;1066;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;377;377
1634;2016;296;35;1;Principal;1031;EMEB. PROFº. PEDRO AUGUSTO GOMES CARDIM;1;Convencional;RUA TERESINA CAPITÂNEO FANTINATI, 200;JARDIM DAS PALMEIRAS;9861600;-23,7194699;-46,5761223;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;345;345
1635;2016;296;344;1;Principal;1457;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
1636;2016;174;180;1;Principal;1120;EMEB  PREFEITO ALDINO PINOTTI;1;Convencional;RUA ANTONIO SIMIONATO, 103;VILA SANTA TEREZINHA;9780180;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;320;320
1637;2016;409;171;1;Principal;1201;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
1638;2016;409;136;1;Principal;1155;EE. PROF. DOMINGOS PEIXOTO DA SILVA;1;Convencional;ESTRADA DOS ALVARENGA, 7199;ALVARENGA;9850550;-23,7451778;-46,607764;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
1639;2016;174;255;1;Principal;1937;EMEB EDSON DANILO DOTTO;1;Convencional;RUA HUM, 1875;PARQUE SELETA;9791530;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
1640;2016;296;337;1;Principal;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;398;398
1641;2016;296;382;1;Principal;1058;EE. PROFª. MARIA OSÓRIO TEIXEIRA;1;Convencional;RUA JOSE DIAS DONADELLI, 567;JARDIM BELITA;9851180;-23,7160163;-46,5891974;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;357;357
1642;2016;409;211;1;Principal;1201;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
1643;2016;296;38;1;Principal;1040;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
1644;2016;174;23;1;Principal;1058;EE JOAO RAMALHO;1;Convencional;RUA JOSE BONIFACIO, 102;CENTRO;9721160;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;348;348
1645;2016;284;147;1;Principal;1031;EE. LAURO GOMES DE ALMEIDA;1;Convencional;RUA GAL. CRAVEIRO LOPES, 110;VILA CAMARGO;9634010;-23,6523798;-46,5684551;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;315;315
1646;2016;414;175;1;Principal;1171;EMEB. PROFA. JANETE MALLY BETTI SIMÕES;1;Convencional;RUA DOS VIANAS,S/N;JARDIM INDUSTRIAL;9760000;-23,70790356;-46,52182882;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;75;91
1647;2016;174;155;1;Principal;1260;EE JOAQUIM MOREIRA BERNARDES;1;Convencional;AVENIDA CONDE DE SAO LOURENCO, 6;JARDIM SILVINA;9791260;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
1648;2016;284;39;1;Principal;1031;EE. LAURO GOMES DE ALMEIDA;1;Convencional;RUA GAL. CRAVEIRO LOPES, 110;VILA CAMARGO;9634010;-23,6523798;-46,5684551;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;315;315
1649;2016;174;339;1;Principal;2020;EMEB BENEDITO JOSÉ DE MORAIS;1;Convencional;RUA PARTICULAR FLORA BULCÃO LEANDRO VERTAMATE, 110;JARDIM SILVINA;9790100;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;385;385
1650;2016;414;149;1;Principal;1155;EE. PROF. MAURÍCIO ANTUNES FERRAZ;1;Convencional;RUA PRINCESA FRANCISCA CAROLINA, 555;JARDIM NOVA PETRÓPOLIS;9770340;-23,70497931;-46,54292674;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;367;367
1651;2016;414;171;1;Principal;1163;EE. PROF. WALKER DA COSTA BARBOSA;1;Convencional;AVENIDA LUIS PEQUINI S/N;JARDIM NASCIMENTO;9780250;-23,71082152;-46,52979188;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;367;367
1652;2016;296;40;1;Principal;1040;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
1653;2016;174;343;1;Principal;2062;EMEB RUI BARBOSA;1;Convencional;RUA BRAGA, 20;VILA LUSITÂNIA;9725160;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
1654;2016;284;141;1;Principal;1104;EMEB. RAMIRO GONÇALES FERNANDES;1;Convencional;RUA NIGÉRIA, 80;VILA NOVA SANTA LUZIA;9671040;-23,6667859;-46,6081472;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;359
1655;2016;296;383;1;Principal;1465;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
1656;2016;409;172;1;Principal;1112;EE. PROF. JOSÉ JORGE DO AMARAL;1;Convencional;RUA FRANCISCO MARIOTTO, 99;JARDIM BROOKLIN;9831440;-23,793713;-46,5389224;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
1657;2016;414;20;1;Principal;1023;EMEB. PADRE ANGELO CERONI;1;Convencional;AVENIDA PERY RONCHETTI, S/N;JARDIM NASCIMENTO;9771001;-23,70671783;-46,5358856;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;352;352
1658;2016;296;16;1;Principal;1023;EE. SENADOR ROBERT KENNEDY;1;Convencional;RUA NILO PEÇANHA, 200;VILA LUCIA;9810580;-23,7218423;-46,5690668;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;349;349
