AA_ELEICAO,NR_ZONA,NR_SECAO,CD_TIPO_SECAO_AGREGADA,DS_TIPO_SECAO_AGREGADA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,CD_TIPO_LOCAL,DS_TIPO_LOCAL,DS_ENDERECO,NM_BAIRRO,NR_CEP,NR_LATITUDE,NR_LONGITUDE,CD_SITU_LOCAL_VOTACAO,DS_SITU_LOCAL_VOTACAO,CD_SITU_ZONA,DS_SITU_ZONA,CD_SITU_SECAO,DS_SITU_SECAO,CD_SITU_LOCALIDADE,DS_SITU_LOCALIDADE,CD_SITU_SECAO_ACESSIBILIDADE,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR,QT_ELEITOR_ELEICAO
2016,284,160,1,Principal,1120,EMEB. PAULO TEIXEIRA CAMARGO,1,Convencional,"RUA LUZERN, 271",SUÍSSO,9663060,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,381,381
2016,174,313,1,Principal,2054,COMPLEXO OLEGARIO JOSÉ GODOI,1,Convencional,"RUA TIRADENTES, 1913",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2016,174,216,1,Principal,1953,EMEB MAURICIO CAETANO DE CASTRO,1,Convencional,"RUA FIORAVANTE BORIN, 66",JARDIM YRAJÁ,9781420,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,287,287
2016,174,89,1,Principal,1120,EMEB  PREFEITO ALDINO PINOTTI,1,Convencional,"RUA ANTONIO SIMIONATO, 103",VILA SANTA TEREZINHA,9780180,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,367,367
2016,174,49,1,Principal,1104,EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA,1,Convencional,"RUA ABRAMO LUCHESI, 12",JARDIM LEBLON,9781030,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,334,334
2016,174,197,1,Principal,1970,EMEB PROFA ERMINIA PAGGI,1,Convencional,"RUA MARISA PRADO, 166",JARDIM PALERMO,9780410,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,344,344
2016,174,4,1,Principal,1015,EE MARIA IRACEMA MUNHOZ,1,Convencional,"RUA MARECHAL RONDON, 100",CENTRO,9720120,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,258,258
2016,409,100,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,379,379
2016,296,197,1,Principal,1074,EE. DOUTOR JOÃO FIRMINO CORREIA DE ARAÚJO,1,Convencional,"RUA MARIA  AZEVEDO FLORENCE, 233",VILA CLARAVAL,9811050,-23.7248032,-46.5673258,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,388,388
2016,174,314,1,Principal,2038,EMEB IRMÃ ODETE MARIA RAMOS PINTO,1,Convencional,"RUA DA COMUNIDADE, 100 A 160",VILA SÃO PEDRO,9784145,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,366,366
2016,283,342,1,Principal,1333,EE. PROFª VILMA APPARECIDA ANSELMO SILVEIRA,1,Convencional,"RUA JOÃO DOMINGOS TAVARES, 183",JARDIM CALUX,9895010,-23.7005929,-46.57100556,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,392,392
2016,174,150,1,Principal,1228,EE NAIL FRANCO DE MELO BONI,1,Convencional,"RUA TIRADENTES, 38",SANTA TEREZINHA,9780000,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,318,318
2016,283,323,1,Principal,1295,EE. PROFª ANÉSIA LOUREIRO GAMA,1,Convencional,"RUA EDUARDO DE OLIVEIRA, 35",JARDIM SILVESTRE,9608010,-23.67455564,-46.56157666,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,398,398
2016,409,105,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,380,380
2016,174,29,1,Principal,1015,EE MARIA IRACEMA MUNHOZ,1,Convencional,"RUA MARECHAL RONDON, 100",CENTRO,9720120,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,273,273
2016,283,311,1,Principal,1279,IMS. INSTITUTO METODISTA DE ENSINO SUPERIOR,1,Convencional,"AVENIDA DOM JAIME DE BARROS CÂMARA, 1000",PLANALTO,9895400,-23.70734066,-46.57118281,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,387,387
2016,296,97,1,Principal,1112,EE. PROF EUCLYDES DESLANDES,1,Convencional,"ESTRADA DOS CASA, 2109",JARDIM IPÊ,9840000,-23.7419138,-46.5724073,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,379,379
2016,409,103,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2016,409,351,1,Principal,1325,EM. OCTÁVIO EDGARD DE OLIVEIRA,1,Convencional,"RUA JOÃO SALDANHA, 424",PARQUE LOS ANGELES,9843200,-23.7711832,-46.6109431,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,345,345
2016,409,45,1,Principal,1058,EEPSG DR. ADAIL LUIZ MULLER,1,Convencional,"R MATEOS DEMARCHI, 181",JARDIM DAS QUATRO MARIAS,9820270,-23.740164,-46.5557,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,332,332
2016,174,324,1,Principal,1244,EMEB EUCLIDES DA CUNHA,1,Convencional,"RUA JOSE FIUZA DA ROCHA, 48",VILA SAO JOSÉ,9790445,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,370,370
2016,174,421,1,Principal,2038,EMEB IRMÃ ODETE MARIA RAMOS PINTO,1,Convencional,"RUA DA COMUNIDADE, 100 A 160",VILA SÃO PEDRO,9784145,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,102,102
2016,409,329,1,Principal,1325,EM. OCTÁVIO EDGARD DE OLIVEIRA,1,Convencional,"RUA JOÃO SALDANHA, 424",PARQUE LOS ANGELES,9843200,-23.7711832,-46.6109431,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,385,385
2016,174,278,1,Principal,1961,EMEB PADRE LEO COMISSARI,1,Convencional,"RUA NEUZA COELHO, 80",VILA SAO JOSÉ,9790460,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,346
2016,283,275,1,Principal,1171,EE. WALLACE COCKRANE SIMONSEN,1,Convencional,"RUA TASMAN, 449",JARDIM DO MAR,9750360,-23.6893014,-46.5558046,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,337,337
2016,414,176,1,Principal,1112,COLÉGIO ARBOS,1,Convencional,"RUA SERGIPE, 300",VILA JULIA,9770080,-23.70833994,-46.54155165,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,122,122
2016,409,166,1,Principal,1236,EM. HEITOR VILLA LOBOS,1,Convencional,"RUA MATEOS DEMARCHI, 229",JARDIM DAS QUATRO MARIAS,9820270,-23.7397554,-46.5558268,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,222,222
2016,414,212,1,Principal,1198,EMEB. CECÍLIA MEIRELES,1,Convencional,"RUA CAMPINAS, 70",VILA BAETA NEVES,9751420,-23.69301261,-46.54215229,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,361,361
2016,409,243,1,Principal,1147,EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA,1,Convencional,"RUA FERNANDO PESSOA, 192",JARDIM DA REPRESA,9844390,-23.7700674,-46.597488,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,340,340
2016,284,177,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,373,373
2016,283,142,1,Principal,1163,EMEB. PROFº GERALDO HYPÓLITO,1,Convencional,"RUA CONTINENTAL, 785",JARDIM DO MAR,9726411,-23.68520682,-46.56254519,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,396,396
2016,284,16,1,Principal,1023,EE. PROFA. CYNIRA PIRES SANTOS,1,Convencional,"RUA ÂNGELA THOMÉ, 134",RUDGE RAMOS,9624070,-23.6552837,-46.5730228,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,376
2016,284,143,1,Principal,1031,EE. LAURO GOMES DE ALMEIDA,1,Convencional,"RUA GAL. CRAVEIRO LOPES, 110",VILA CAMARGO,9634010,-23.6523798,-46.5684551,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,313,313
2016,284,230,1,Principal,1201,EMEBE. NEUSA BASSETTO,1,Convencional,"RUA ENGENHEIRO ISAC GARCÊZ, 90",VILA CAMINHO DO MAR,9619110,-23.6666511,-46.5676902,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,140,140
2016,296,399,1,Principal,1490,COLÉGIO ÁBACO,1,Convencional,"AVENIDA JOÃO FIRMINO, 1.099",VILA SIMONE,9810260,-23.7222448,-46.5684775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,392,392
2016,414,48,1,Principal,1040,EE. DR. JOSÉ FORNARI,1,Convencional,"RUA APARECIDA, 198",VILA BAETA NEVES,9751330,-23.69197852,-46.5460875,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,391,391
2016,284,144,1,Principal,1112,EMEB. ESCRITOR JÚLIO ATLAS,1,Convencional,"RUA FRANCISCO ALVES, 1301",PAULICÉIA,9692100,-23.6664654,-46.5919171,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,359,359
2016,284,73,1,Principal,1074,EE. MIN. LAUDO FERREIRA DE CAMARGO,1,Convencional,"RUA JÚLIO DE MESQUITA, 757",PAULICÉIA,9691100,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,387,387
2016,409,353,1,Principal,1333,EM. NATALINA CUZZIOL FERRO,1,Convencional,"RUA SALIM MAFOUD, 965",PARQUE TERRA NOVA I I,9820780,-23.7490389,-46.5490682,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,400,400
2016,174,282,1,Principal,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,332,332
2016,284,148,1,Principal,1112,EMEB. ESCRITOR JÚLIO ATLAS,1,Convencional,"RUA FRANCISCO ALVES, 1301",PAULICÉIA,9692100,-23.6664654,-46.5919171,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,392,392
2016,296,41,1,Principal,1040,EE. MIZUHO,1,Convencional,"ESTRADA DO COOPERATIVA, 575",JARDIM FEI MIZUHO,9850480,-23.7226764,-46.5856822,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,392,392
2016,296,292,1,Principal,1309,EE. MÁRIO FRANCISCON,1,Convencional,"ESTRADA DOS CASAS, 2650",JARDIM DO LAGO,9840000,-23.7415348,-46.576312,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,395,395
2016,174,10,1,Principal,1031,COLEGIO SAO JOSE,1,Convencional,"RUA DOUTOR FLAQUER, 335",CENTRO,9710180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,358,358
2016,284,146,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,364,364
2016,284,186,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,369,369
2016,296,77,1,Principal,1082,EE. SANTA OLÍMPIA,1,Convencional,"RUA FREIRE DE ANDRADE, 4",VILA RICA,9850260,-23.7250996,-46.5773545,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,391,391
2016,409,216,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,376
2016,409,81,1,Principal,1090,EE. ANTONIO CAPUTO,1,Convencional,"RUA MARCILIO CONRADO, 280",RIO GRANDE,9830290,-23.7817126,-46.5304343,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,380,380
2016,296,58,1,Principal,1066,EMEB. LOPES TROVÃO,1,Convencional,"RUA AUSTRÁLIA, 120",JARDIM SANTO IGNÁCIO,9861390,-23.7063119,-46.5857767,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,271,271
2016,284,68,1,Principal,1074,EE. MIN. LAUDO FERREIRA DE CAMARGO,1,Convencional,"RUA JÚLIO DE MESQUITA, 757",PAULICÉIA,9691100,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,381,381
2016,174,419,1,Principal,2062,EMEB RUI BARBOSA,1,Convencional,"RUA BRAGA, 20",VILA LUSITÂNIA,9725160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,54,54
2016,296,455,1,Principal,1104,EMEB. PROFº. SALVADOR GORI,1,Convencional,"ESTRADA PARTICULAR FUKUTARO YIDA, 700",JARDIM UENOYAMA,9852060,-23.7197638,-46.5958002,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,67,67
2016,174,311,1,Principal,1937,EMEB EDSON DANILO DOTTO,1,Convencional,"RUA HUM, 1875",PARQUE SELETA,9791530,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,128,128
2016,296,22,1,Principal,1023,EE. SENADOR ROBERT KENNEDY,1,Convencional,"RUA NILO PEÇANHA, 200",VILA LUCIA,9810580,-23.7218423,-46.5690668,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,351,351
2016,409,253,1,Principal,1201,EM. ARLINDO MIGUEL TEIXEIRA,1,Convencional,"ESTRADA DOS ALVARENGA, 7500",ALVARENGA,9850550,-23.7442217,-46.6118795,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,384,384
2016,174,165,1,Principal,1228,EE NAIL FRANCO DE MELO BONI,1,Convencional,"RUA TIRADENTES, 38",SANTA TEREZINHA,9780000,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,344,344
2016,296,262,1,Principal,1317,EE. PROFª. CLARICE MAGALHÃES CASTRO,1,Convencional,"AVENIDA SENADOR RICARDO BATISTA, 355",VILA SIMONE,9812510,-23.7230059,-46.5725757,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2016,283,71,1,Principal,1082,EE. ENGENHEIRO FRANCISCO PRESTES MAIA,1,Convencional,"AVENIDA ÁLVARO GUIMARÃES, 350",PLANALTO,9890001,-23.69373327,-46.56814652,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,388,388
2016,174,365,1,Principal,2089,EMEB PROFª MARINEIDA MENEGHELLI DE LUCCA,1,Convencional,"ALAMEDA PEDRO DE ALCÂNTARA, 235",VILA SÃO PEDRO,9771281,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,197,197
2016,174,369,1,Principal,2046,COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,394,394
2016,414,78,1,Principal,1066,EE. PROF. CLÓVIS DE LUCCA,1,Convencional,"RUA DOS VIANAS, 1915",JARDIM FARINA,9760510,-23.70438388,-46.53555858,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,378,378
2016,174,19,1,Principal,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,338,338
2016,283,116,1,Principal,1139,EMEB. PROFª MARIA JUSTINA DE CAMARGO,1,Convencional,"RUA ANTONIO PEREIRA DE MATOS, 100",JARDIM VERA CRUZ,9860040,-23.69886241,-46.58042219,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,378,378
2016,174,58,1,Principal,1104,EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA,1,Convencional,"RUA ABRAMO LUCHESI, 12",JARDIM LEBLON,9781030,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,341,341
2016,283,95,1,Principal,1104,EE. PROF. ANTONIO NASCIMENTO,1,Convencional,"AVENIDA PADRE ANCHIETA, 835",JORDANÓPOLIS,9891420,-23.68425532,-46.57435117,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,394,394
2016,296,14,1,Principal,1023,EE. SENADOR ROBERT KENNEDY,1,Convencional,"RUA NILO PEÇANHA, 200",VILA LUCIA,9810580,-23.7218423,-46.5690668,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,346
2016,414,138,1,Principal,1139,INBM. INSTITUTO DE ENSINO BARÃO DE MAUÁ,1,Convencional,"AVENIDA SENADOR FLÁQUER, 555",VILA EUCLIDES,9725442,-23.6977748,-46.55932775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,373,373
2016,414,99,1,Principal,1082,EMEB. MARIA ADELAIDE,1,Convencional,"AVENIDA SENADOR FLÁQUER, 979",VILA EUCLIDES,9725443,-23.70089249,-46.56042605,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,400,400
2016,414,153,1,Principal,1155,EE. PROF. MAURÍCIO ANTUNES FERRAZ,1,Convencional,"RUA PRINCESA FRANCISCA CAROLINA, 555",JARDIM NOVA PETRÓPOLIS,9770340,-23.70497931,-46.54292674,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,362,362
2016,414,40,1,Principal,1031,EMEB. PROFA. ANNITA MAGRINI GUEDES,1,Convencional,"RUA AMERICANA, 102",VILA BAETA NEVES,9751110,-23.68890513,-46.54542277,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,348,348
2016,296,94,1,Principal,1112,EE. PROF EUCLYDES DESLANDES,1,Convencional,"ESTRADA DOS CASA, 2109",JARDIM IPÊ,9840000,-23.7419138,-46.5724073,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,376
2016,284,118,1,Principal,1090,EE. PROF. JORGE RAHME,1,Convencional,"AV. DO TABOÃO, 3550",TABOÃO,9656000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,361,361
2016,409,36,1,Principal,1040,EE. FRANCISCO CRISTIANO LIMA DE FREITAS,1,Convencional,"ESTRADA DO PONEY CLUB, S/N",ALVARENGA,9853005,-23.750671,-46.5998315,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,389,389
2016,283,340,1,Principal,1341,COLÉGIO ANCHIETA,1,Convencional,"AV. SENADOR VERGUEIRO, 505",JARDIM DO MAR,9750000,-23.6895777,-46.5526423,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,399,399
2016,414,108,1,Principal,1082,EMEB. MARIA ADELAIDE,1,Convencional,"AVENIDA SENADOR FLÁQUER, 979",VILA EUCLIDES,9725443,-23.70089249,-46.56042605,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,365,365
2016,296,307,1,Principal,1031,EMEB. PROFº. PEDRO AUGUSTO GOMES CARDIM,1,Convencional,"RUA TERESINA CAPITÂNEO FANTINATI, 200",JARDIM DAS PALMEIRAS,9861600,-23.7194699,-46.5761223,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,345,345
2016,409,295,1,Principal,1406,EMEB ANTÔNIO DOS SANTOS FARIAS,1,Convencional,"RUA IRATI, 11",BATISTINI,9843370,-23.7753681,-46.5995254,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,376
2016,174,133,1,Principal,1015,EE MARIA IRACEMA MUNHOZ,1,Convencional,"RUA MARECHAL RONDON, 100",CENTRO,9720120,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,207,207
2016,174,74,1,Principal,1198,EE PROF NILO CAMPOS GOMES,1,Convencional,"RUA FLORA BULCAO LAMARTINE VERTAMATE, S/N",FERRAZÓPOLIS,9791180,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,346
2016,174,18,1,Principal,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,365,365
2016,283,360,1,Principal,1341,COLÉGIO ANCHIETA,1,Convencional,"AV. SENADOR VERGUEIRO, 505",JARDIM DO MAR,9750000,-23.6895777,-46.5526423,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,399,399
2016,174,122,1,Principal,1171,EE PROF ANDRE FERREIRA,1,Convencional,"RUA REGENTE LIMA E SILVA, 301",FERRAZÓPOLIS,9781130,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,370,370
2016,174,194,1,Principal,1953,EMEB MAURICIO CAETANO DE CASTRO,1,Convencional,"RUA FIORAVANTE BORIN, 66",JARDIM YRAJÁ,9781420,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,282,282
2016,174,296,1,Principal,1996,EMEB JOSÉ LUIZ JUCÁ,1,Convencional,RUA TIRADENTES Nº 3180,VILA ESPERANCA,9831300,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,336,336
2016,409,188,1,Principal,1201,EM. ARLINDO MIGUEL TEIXEIRA,1,Convencional,"ESTRADA DOS ALVARENGA, 7500",ALVARENGA,9850550,-23.7442217,-46.6118795,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,391,391
2016,296,405,1,Principal,1090,EE. PROF JOAO BATISTA BERNARDES,1,Convencional,"RUA JOAO XXIII, 340",JARDIM NAZARETH,9851630,-23.7149755,-46.5938781,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,382,382
2016,296,18,1,Principal,1023,EE. SENADOR ROBERT KENNEDY,1,Convencional,"RUA NILO PEÇANHA, 200",VILA LUCIA,9810580,-23.7218423,-46.5690668,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,347,347
2016,284,13,1,Principal,1023,EE. PROFA. CYNIRA PIRES SANTOS,1,Convencional,"RUA ÂNGELA THOMÉ, 134",RUDGE RAMOS,9624070,-23.6552837,-46.5730228,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2016,296,418,1,Principal,1490,COLÉGIO ÁBACO,1,Convencional,"AVENIDA JOÃO FIRMINO, 1.099",VILA SIMONE,9810260,-23.7222448,-46.5684775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,389,389
2016,174,287,1,Principal,1260,EE JOAQUIM MOREIRA BERNARDES,1,Convencional,"AVENIDA CONDE DE SAO LOURENCO, 6",JARDIM SILVINA,9791260,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,323,323
2016,174,372,1,Principal,2054,COMPLEXO OLEGARIO JOSÉ GODOI,1,Convencional,"RUA TIRADENTES, 1913",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,386,386
2016,174,316,1,Principal,1937,EMEB EDSON DANILO DOTTO,1,Convencional,"RUA HUM, 1875",PARQUE SELETA,9791530,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,391,391
2016,283,343,1,Principal,1309,EMEB. PROFª JANDIRA MARIA CASONATO,1,Convencional,"RUA PADRE CARMELO, 59",JORDANÓPOLIS,9892000,-23.6858429,-46.5710661,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,396,396
2016,414,141,1,Principal,1155,EE. PROF. MAURÍCIO ANTUNES FERRAZ,1,Convencional,"RUA PRINCESA FRANCISCA CAROLINA, 555",JARDIM NOVA PETRÓPOLIS,9770340,-23.70497931,-46.54292674,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,351,351
2016,296,426,1,Principal,1341,EE. PROFª. NEUSA FIGUEIREDO MARÇAL,1,Convencional,"RUA LÚCIA ZINCAGLIA , 401",VILA EURO,9810800,-23.71691,-46.572023,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,395,395
